code;roundTheClock;zone24;timeZone;workingHours;coordinates latitude;coordinates longitude;fullAddress;subwayStations;locationCategory;services;conditionCode
60023775;True;True;0;[];55.794246;37.586371;г. Москва, ул. Бутырская, д. 2/18;[['Савёловская', 'СЕР', '100'], ['Савёловская', 'ЖЕЛ', '170']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
652275;False;False;0;[[30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [36000000, 59400000], None, None, None];55.726989;37.473719;г. Москва, б-р Славянский, д. 3;[['Славянский Бульвар', 'СИН', '270']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60017344;True;True;0;[];55.68382;37.68624;г. Москва, ул. Судостроительная, д. 32;[['Коломенская', 'ЗЕЛ', '1430'], ['Технопарк', 'ЗЕЛ', '1690']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60002029;True;True;0;[];55.612655;37.536169;г. Москва, б-р Литовский,  20;[['Ясенево', 'ОРА', '710']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
11048479;True;False;0;[];55.729274;37.626312;г. Москва, ул. Валовая, д. 35;[['Добрынинская', 'КОР', '230'], ['Серпуховская', 'СЕР', '270']];None;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
785115;True;False;0;[];55.761598;37.568855;г. Москва, ул. Красная Пресня,  23, к. Бстр1;[['Улица 1905 Года', 'ФИО', '500'], ['Краснопресненская', 'КОР', '530']];Магазин;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
650941;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.749065;37.538538;г. Москва, наб. Пресненская, д. 2;[['Деловой центр', 'БИР', '30'], ['Международная', 'ГОЛ', '230']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
640987;True;True;0;[];55.855987;37.56273;г. Москва, ш. Дмитровское,  64, к. 2;[['Верхние Лихоборы', 'САЛ', '170']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
650427;True;True;0;[];55.861481;37.436817;г. Москва, ул. Планерная,  12, к. 1;[['Планерная', 'ФИО', '70']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
585911;True;True;0;[];55.772578;37.591027;г. Москва, ул. 1-я Тверская-Ямская, д. 11;[['Маяковская', 'ЗЕЛ', '280'], ['Белорусская', 'КОР', '610']];Отделение банка;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True};True
60032913;True;True;0;[];55.805988;37.417544;г. Москва, ул. Исаковского, д. 31;[['Строгино', 'СИН', '800']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
773433;True;True;0;[];55.689664;37.854683;г. Москва, б-р Жулебинский, д. 28к1;[['Жулебино', 'ФИО', '380']];Отделение банка;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True};True
650995;False;False;0;[[30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [32400000, 59400000], None, None, None];55.849635;37.521426;г. Москва, ул. Онежская, д. 12;[['Коптево', 'КРЖ', '970']];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
616738;False;False;0;[[30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [32400000, 59400000], None, None, None];55.826281;37.518704;г. Москва, ул. Новопетровская, д. 10;[['Войковская', 'ЗЕЛ', '1480'], ['Коптево', 'КРЖ', '1520'], ['Балтийская', 'КРЖ', '1560']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
10938163;False;False;0;[[28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None];55.867182;37.70417;г. Москва, ш. Ярославское, д. 69;[];Отделение банка;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
11075446;False;False;0;[[32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [36000000, 61200000], None, None, None];55.803443;37.814433;г. Москва, б-р Сиреневый, д. 53;[['Щёлковская', 'СИН', '1130'], ['Первомайская', 'СИН', '1260']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': False, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
373113;True;True;0;[];55.63615;37.68085;г. Москва, ул. Кантемировская,  3к5стр2;[['Кантемировская', 'ЗЕЛ', '1460'], ['Царицыно', 'ЗЕЛ', '1690']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
924713;True;False;0;[];55.772889;37.657789;г. Москва, пл. Комсомольская, д. 2;[['Комсомольская', 'КРА', '200']];Транспортный объект;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60003551;True;True;0;[];55.640015;37.351024;г. Москва, ул. Шолохова, д. 16;[['Новопеределкино', 'ЖЕЛ', '200']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10178483;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.755693;37.403336;г. Москва, ш. Рублёвское,  52;[['Крылатское', 'СИН', '280']];ТЦ;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
57017;False;False;0;[[36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None];55.612039;37.732763;г. Москва, б-р Ореховый, д. 22а;[['Красногвардейская', 'ЗЕЛ', '630'], ['Зябликово', 'САЛ', '740'], ['Домодедовская', 'ЗЕЛ', '760'], ['Шипиловская', 'САЛ', '1120']];Отделение банка;{'CASHIN_ITEMS_CNT40': False, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': False, 'BARCODE': True, 'NFC': False, 'CASHOUT': True, 'DEPOSIT_OPEN': True};False
60003571;True;True;0;[];55.790369;37.680147;г. Москва, пл. Сокольническая, д. 9;[['Сокольники', 'КРА', '120']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60002743;True;True;0;[];55.640177;37.342266;г. Москва, ул. Скульптора Мухиной, д. 10к1;[['Новопеределкино', 'ЖЕЛ', '720'], ['Рассказовка', 'ЖЕЛ', '730']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
773041;True;True;0;[];55.606822;37.589536;г. Москва, ул. Чертановская,  48к3;[['Пражская', 'СЕР', '940']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
974079;True;True;0;[];55.588641;37.66533;г. Москва, ул. Бирюлевская,  37, к. 1;[];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60003657;True;True;0;[];55.856472;37.348554;г. Москва, ш. Пятницкое,  43к2;[['Пятницкое Шоссе', 'СИН', '310']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
788873;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [34200000, 66600000], None, None, None];55.792767;37.614963;г. Москва, ул. СОВЕТСКОЙ АРМИИ, д. 17/52;[['Марьина Роща', 'САЛ', '110']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': False, 'BARCODE': True, 'NFC': False, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};False
247338;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.611105;37.606521;г. Москва, ул. Красного Маяка, д. 2Б;[['Пражская', 'СЕР', '120']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
10302460;False;False;0;[[32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None];55.524802;37.517179;г. Москва, пр-д Чечерский (п Воскресенское),  51;[['Бунинская Аллея', 'СЕГ', '1450']];ТЦ;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
111779;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 59400000], None, None, None];55.601121;37.669773;г. Москва, ул. Липецкая,  2,  А;[];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60003677;True;True;0;[];55.703581;37.661078;г. Москва, ул. Трофимова, д. 1/17;[['Автозаводская', 'КРЖ', '230'], ['Автозаводская', 'ЗЕЛ', '400']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
582028;True;False;0;[];55.670315;37.477386;г. Москва, ул. Академика Анохина,  2к1Б;[['Юго-Западная', 'КРА', '730']];Магазин;{'PAY_SERVICES': True, 'BARCODE': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60017321;True;True;0;[];55.698715;37.531896;г. Москва, ул. Ленинские Горы,  1, стр. 52;[['Университет', 'КРА', '620']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
514355;False;False;0;[[30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [36000000, 61200000], None, [36000000, 54000000], None];55.883742;37.606514;г. Москва, ул. Плещеева, д. 4;[['Бибирево', 'СЕР', '90']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
11835;True;True;0;[];55.588641;37.66533;г. Москва, ул. Бирюлевская,  37, к. 1;[];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60022163;False;False;0;[[36000000, 68400000], None, [36000000, 68400000], None, [36000000, 68400000], None, [36000000, 68400000], None, [36000000, 68400000], None, None, None, None, None];55.798616;37.735333;г. Москва, ул. Большая Черкизовская,  22к1;[['Черкизовская', 'КРА', '740'], ['Локомотив', 'КРЖ', '840'], ['Преображенская Площадь', 'КРА', '1160'], ['Измайлово', 'КРЖ', '1230']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
10156809;False;False;0;[[32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None];55.766668;37.381585;г. Москва, ш. Рублевское, д. 62;[];Магазин;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60002742;True;True;0;[];55.640177;37.342266;г. Москва, ул. Скульптора Мухиной, д. 10к1;[['Новопеределкино', 'ЖЕЛ', '720'], ['Рассказовка', 'ЖЕЛ', '730']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
143801;True;False;0;[];55.758086;37.821601;г. Москва, пр-д Напольный, д. 4;[['Новогиреево', 'ЖЕЛ', '740']];Магазин;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
91009;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 61200000], None, None, None];55.839655;37.528068;г. Москва, ул. Михалковская, д. 24;[['Коптево', 'КРЖ', '340']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60003190;False;False;0;[[36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 61200000], None, None, None];55.668346;37.648654;г. Москва, ул. Академика Миллионщикова, д. 19;[['Коломенская', 'ЗЕЛ', '1300'], ['Каширская', 'ЗЕЛ', '1420']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
10302453;False;False;0;[[28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None];55.612153;37.612006;г. Москва, ш. Варшавское, д. 129к2;[['Пражская', 'СЕР', '480']];ТЦ;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
733463;True;True;0;[];55.622376;37.701602;г. Москва, ул. Маршала Захарова,  13, к. 1;[['Орехово', 'ЗЕЛ', '1030'], ['Домодедовская', 'ЗЕЛ', '1590']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
